Hostel_ID,Month,Season,Hostel_Rooms,Occupied_Rooms,Occupancy_Percentage,Students,Building_Age_Years,Floors,Hostel_Area_sqft,Mess_Area_sqft,Daily_Mess_Attendance,Breakfast_Meals,Lunch_Meals,Dinner_Meals,Kitchen_Equipment,AC_Units,Fans,Lights,Computers,WiFi_Access_Points,Washing_Machines,Water_Pumps,Solar_Panels,Solar_Generation_kWh,Outdoor_Temperature_C,Humidity_Percentage,Water_Consumption_Liters,Generator_Hours,Power_Outage_Hours,Peak_Load_kW,Electricity_Tariff_RsPerkWh,Urban,Monthly_Electricity_kWh,Monthly_Electricity_Bill_Rs
H09786,Mar,Summer,192,135,70.31,270,33,6,47616,7368,251,251,240,243,32,3,296,960,72,7,22,1,1,1440,37.4,52.7,55620,5.9,7.9,31.86,10.41,1,10172,105890.52
H09787,Mar,Summer,304,255,83.88,1020,33,6,57456,9967,875,875,843,860,30,16,1087,912,66,19,19,5,0,0,34.8,43.5,150960,8.5,10.7,64.15,9.18,1,21465,197048.7
H09788,Jan,Winter,251,202,80.48,606,20,6,57479,8694,515,515,506,494,9,32,655,1255,34,15,15,8,0,0,23.6,45.3,124230,3.2,3.2,94.71,6.58,1,18742,123322.36
H09789,Jun,Monsoon,269,153,56.88,612,17,8,66174,13664,564,564,560,550,22,27,641,1076,37,20,30,7,1,599,32.6,81.9,106488,1.5,2.1,88.42,7.16,0,18898,135309.68
H09790,Mar,Summer,314,195,62.1,390,5,7,64370,13523,328,328,309,312,30,27,416,1570,62,6,5,7,0,0,38.9,50.0,85410,7.5,8.3,66.99,6.91,1,17710,122376.1
H09791,Feb,Winter,183,139,75.96,417,9,5,38430,5881,403,403,386,383,20,8,487,1098,63,3,5,2,0,0,20.4,56.3,90906,8.3,10.4,44.28,6.81,1,11636,79241.16
H09792,May,Summer,284,187,65.85,374,32,5,69296,10462,358,358,351,340,24,7,417,1420,55,19,8,3,1,1597,32.8,52.4,80410,1.9,3.1,43.53,9.28,1,12509,116083.52
H09793,May,Summer,147,114,77.55,228,11,4,33957,6674,217,217,213,215,8,11,292,735,39,7,16,7,1,489,35.1,54.7,29412,1.7,2.6,31.54,6.78,1,9013,61108.14
H09794,Jan,Winter,389,239,61.44,478,11,3,82857,14513,396,396,385,380,18,2,507,1945,23,20,3,1,0,0,21.9,42.1,84606,0.0,0.1,33.4,7.84,0,14174,111124.16
H09795,May,Summer,211,126,59.72,378,10,2,51484,9665,361,361,346,346,20,10,401,633,19,4,15,4,0,0,32.4,42.7,45360,0.0,2.4,48.27,7.5,1,11507,86302.5
H09796,Jul,Monsoon,123,79,64.23,79,27,6,29397,4535,77,77,74,73,27,3,132,492,26,13,14,5,1,1782,28.9,88.8,12640,9.7,10.6,17.9,9.82,0,5960,58527.2
H09797,Feb,Winter,186,109,58.6,109,6,5,39618,7624,98,98,93,93,32,21,145,558,8,14,3,3,0,0,18.2,40.9,18312,6.7,9.0,56.76,7.35,0,10510,77248.5
H09798,Jul,Monsoon,264,152,57.58,304,14,2,64152,9997,286,286,278,283,27,31,329,1056,65,13,28,3,0,0,28.0,71.6,66576,5.0,5.4,82.94,9.61,0,16802,161467.22
H09799,Nov,Autumn,148,87,58.78,261,27,8,29008,5626,247,247,245,238,9,2,320,888,7,19,29,8,0,0,30.1,50.0,42804,1.9,3.3,32.67,9.37,1,9173,85951.01
H09800,May,Summer,103,70,67.96,140,34,7,20085,4254,128,128,127,123,36,0,177,412,23,17,20,4,0,0,36.0,57.6,27860,8.5,10.1,26.81,9.57,0,7502,71794.14
H09801,May,Summer,242,148,61.16,444,14,7,54450,8398,368,368,349,359,19,25,490,1452,52,19,13,8,0,0,31.8,50.5,62160,8.9,10.9,79.93,9.41,0,17199,161842.59
H09802,Jun,Monsoon,275,173,62.91,346,13,3,50325,8023,334,334,316,323,26,1,368,1650,72,20,19,1,1,1031,32.7,80.9,57782,8.8,9.8,29.97,8.65,1,12084,104526.6
H09803,Oct,Autumn,241,160,66.39,320,20,7,57840,12403,312,312,295,303,31,12,400,1446,58,5,27,4,0,0,23.0,61.3,65920,7.6,9.5,46.04,8.44,1,14108,119071.52
H09804,Mar,Summer,240,215,89.58,430,26,7,53040,9857,367,367,361,364,28,31,476,1200,34,14,8,2,1,981,30.3,54.6,89870,4.7,5.5,72.84,8.35,1,16554,138225.9
H09805,Feb,Winter,148,85,57.43,255,16,6,34040,5662,248,248,246,247,38,15,301,444,24,7,25,4,1,1155,26.5,59.1,36975,0.0,0.2,52.84,7.12,0,10732,76411.84
H09806,May,Summer,130,87,66.92,174,2,2,23400,4924,165,165,159,163,26,11,236,390,35,5,28,5,1,2272,36.2,45.0,25578,2.1,4.2,29.67,7.29,1,8367,60995.43
H09807,Mar,Summer,361,317,87.81,951,21,7,70756,11281,887,887,858,866,30,24,985,1083,21,12,13,3,1,2206,41.9,52.8,155013,0.0,0.2,90.46,8.97,1,21618,193913.46
H09808,Jul,Monsoon,399,244,61.15,488,16,5,86184,12313,420,420,417,417,9,54,548,1995,35,17,10,8,1,2668,24.8,75.6,76616,4.0,6.5,126.73,9.4,0,23468,220599.2
H09809,Mar,Summer,276,179,64.86,537,27,6,52164,8978,441,441,427,426,21,27,561,1656,18,12,20,4,0,0,31.8,54.2,115455,3.1,4.3,71.44,8.08,1,18415,148793.2
H09810,Jul,Monsoon,205,166,80.98,498,27,4,44075,8414,443,443,420,431,8,17,562,1230,28,18,24,8,1,3478,30.4,83.2,87648,5.4,7.8,51.08,7.76,0,13371,103758.96
H09811,Jan,Winter,349,250,71.63,1000,15,2,66659,11725,907,907,872,884,11,10,1039,2094,24,14,27,6,1,1999,24.9,43.4,176000,8.8,9.4,55.58,8.45,1,20158,170335.1
H09812,Sep,Monsoon,153,90,58.82,270,20,4,37026,7479,263,263,257,253,32,3,297,918,45,17,21,8,0,0,29.4,88.1,36450,10.5,11.3,25.18,6.81,1,10349,70476.69
H09813,Apr,Summer,239,177,74.06,531,4,4,46844,9720,447,447,423,429,31,5,584,1434,75,7,29,6,0,0,30.0,57.7,105138,0.4,2.7,31.42,7.55,0,14971,113031.05
H09814,Mar,Summer,99,71,71.72,142,7,2,23760,4248,126,126,122,120,22,11,172,495,24,8,27,6,0,0,34.2,45.6,27406,6.4,7.2,43.36,10.34,0,8657,89513.38
H09815,Oct,Autumn,382,214,56.02,428,26,3,94354,20453,356,356,354,346,35,51,506,1146,79,14,14,1,0,0,30.3,45.0,54784,2.8,3.0,111.0,10.47,1,22469,235250.43
H09816,May,Summer,396,277,69.95,831,28,7,71676,11383,777,777,774,772,8,54,911,2376,11,19,17,7,0,0,35.1,47.0,162876,4.3,5.4,124.34,8.65,0,28417,245807.05
H09817,Feb,Winter,288,167,57.99,167,22,7,55296,10433,146,146,139,145,25,18,207,1728,71,8,21,8,0,0,19.3,50.3,26219,6.9,7.2,59.11,8.26,1,14542,120116.92
H09818,Jan,Winter,163,122,74.85,488,24,4,36675,5892,415,415,407,403,18,15,515,489,42,3,20,5,0,0,22.3,59.3,77592,6.2,7.1,55.38,9.82,0,12703,124743.46
H09819,Jul,Monsoon,223,222,99.55,444,2,8,52182,8584,382,382,375,374,13,21,494,1115,46,14,21,8,0,0,32.3,78.2,83916,0.0,0.2,55.71,7.91,0,14893,117803.63
H09820,May,Summer,362,360,99.45,1080,11,3,78192,15369,992,992,961,952,29,1,1105,1448,10,17,13,5,0,0,34.5,36.8,212760,0.0,2.1,56.16,6.83,0,19743,134844.69
H09821,Sep,Monsoon,309,275,89.0,825,18,7,63345,11551,693,693,662,675,34,9,882,927,53,14,25,8,0,0,25.5,89.9,118800,4.9,5.1,45.94,8.87,0,18653,165452.11
H09822,May,Summer,109,64,58.72,192,14,8,23980,5243,177,177,175,170,10,2,220,545,28,9,25,4,0,0,38.4,53.6,26304,0.0,0.0,16.17,10.03,0,7049,70701.47
H09823,Oct,Autumn,120,107,89.17,428,19,2,27240,4052,381,381,373,373,35,5,465,480,50,8,16,2,1,2141,28.0,61.2,59920,6.4,6.6,35.4,7.13,0,9595,68412.35
H09824,Oct,Autumn,112,65,58.04,195,6,8,26656,4375,182,182,175,181,10,4,240,448,57,7,25,1,0,0,26.5,60.8,41145,0.0,2.1,21.34,8.8,0,7128,62726.4
H09825,Aug,Monsoon,328,198,60.37,396,12,2,73800,12102,363,363,353,360,31,22,466,1312,50,18,6,5,0,0,28.9,71.0,79200,9.3,9.5,61.28,8.9,1,17210,153169.0
H09826,Jan,Winter,116,94,81.03,282,16,3,23896,5143,232,232,222,227,8,10,337,580,75,18,29,2,0,0,18.7,42.7,48504,1.9,3.0,36.1,9.04,1,9429,85238.16
H09827,Jul,Monsoon,165,147,89.09,294,24,7,38610,6666,278,278,272,276,29,23,330,495,44,6,4,4,1,2259,26.8,78.5,61740,0.6,3.2,61.73,7.04,0,11377,80094.08
H09828,Oct,Autumn,270,171,63.33,684,5,6,63720,12215,586,586,575,575,33,21,738,810,27,18,27,1,1,1431,25.2,52.4,82764,10.7,10.9,81.09,8.95,0,18164,162567.8
H09829,Feb,Winter,181,181,100.0,362,18,2,36381,7108,322,322,304,319,26,0,437,905,78,16,24,7,0,0,24.0,61.1,66246,8.8,8.9,20.08,7.93,1,11189,88728.77
H09830,Jun,Monsoon,395,257,65.06,771,10,4,93220,18536,646,646,616,636,25,8,791,1975,9,10,11,1,0,0,29.3,70.4,107940,0.6,1.3,51.75,8.0,0,18624,148992.0
H09831,Nov,Autumn,281,198,70.46,594,26,8,70250,13731,517,517,490,493,21,33,674,843,6,8,5,2,1,1363,24.2,68.7,79596,0.0,1.3,91.21,7.75,1,17724,137361.0
H09832,Jun,Monsoon,229,169,73.8,507,2,5,53586,8965,417,417,414,407,21,17,527,916,17,3,16,3,0,0,25.3,87.2,81627,0.0,1.8,66.67,8.03,0,14207,114082.21
H09833,Jul,Monsoon,81,70,86.42,210,15,6,17496,3386,192,192,185,185,31,1,239,405,75,6,12,1,1,3006,28.4,92.4,26040,0.0,0.5,32.58,6.73,0,6175,41557.75
H09834,Jul,Monsoon,312,253,81.09,506,7,4,68952,12270,466,466,456,445,33,5,552,936,65,18,19,5,0,0,30.6,76.2,91080,9.2,9.3,48.18,7.76,1,15147,117540.72
H09835,Nov,Autumn,177,148,83.62,296,16,2,35754,6642,268,268,251,259,24,20,324,1062,55,17,9,5,1,2433,24.8,55.1,55056,4.0,4.3,57.73,8.9,1,12366,110057.4
H09836,Jul,Monsoon,95,93,97.89,186,15,7,19190,4054,156,156,153,148,27,7,222,285,34,11,16,2,0,0,30.1,78.8,23622,1.3,2.8,27.36,8.19,0,7191,58894.29
H09837,May,Summer,313,296,94.57,296,19,7,76998,14833,270,270,258,264,31,17,334,1252,7,5,30,2,1,3341,30.6,47.7,53280,0.0,1.9,45.07,9.91,1,12579,124657.89
H09838,Nov,Autumn,227,164,72.25,164,7,6,40860,7679,150,150,144,147,32,26,213,681,26,15,17,7,0,0,27.8,66.8,22796,5.5,6.8,58.23,6.53,1,13313,86933.89
H09839,Mar,Summer,72,50,69.44,200,6,8,13392,2187,182,182,175,177,36,10,253,288,15,8,7,1,0,0,35.2,44.4,40600,3.0,5.4,38.19,9.59,1,8471,81236.89
H09840,Sep,Monsoon,349,276,79.08,1104,35,5,69102,10730,1062,1062,1041,1021,38,48,1150,1047,65,12,25,3,1,3379,28.1,88.2,168912,4.8,6.9,126.11,8.3,1,27481,228092.3
H09841,Mar,Summer,373,292,78.28,584,32,5,80195,16963,570,570,563,564,30,4,612,1865,17,9,25,1,0,0,32.2,35.5,96944,1.4,1.8,46.78,8.5,1,16112,136952.0
H09842,May,Summer,158,99,62.66,297,13,7,29704,5530,283,283,269,277,19,6,332,790,34,7,30,3,1,455,32.4,43.4,46332,3.3,5.2,37.87,8.53,1,10026,85521.78
H09843,Oct,Autumn,207,191,92.27,382,3,3,38088,7680,363,363,345,349,13,0,418,828,71,4,8,1,0,0,31.8,61.8,54244,1.9,3.4,31.22,6.59,1,9322,61431.98
H09844,Jun,Monsoon,213,168,78.87,336,27,8,51333,9643,298,298,283,289,13,15,379,852,15,14,12,7,0,0,27.5,79.1,42672,6.7,8.6,51.49,8.44,1,12586,106225.84
H09845,Mar,Summer,210,169,80.48,507,31,8,38010,7294,421,421,415,400,24,21,558,1050,22,10,14,7,0,0,33.2,49.3,87204,3.8,4.0,75.7,6.58,0,15829,104154.82
H09846,Sep,Monsoon,190,181,95.26,543,25,7,44460,7251,495,495,469,482,24,22,570,1140,14,12,5,1,0,0,30.4,84.8,97197,5.4,8.0,73.03,7.52,1,15401,115815.52
H09847,Jan,Winter,397,306,77.08,612,3,6,91310,13632,573,573,566,559,22,41,638,1191,5,5,9,2,0,0,27.6,61.3,89352,9.3,10.0,97.22,9.27,1,21844,202493.88
H09848,Apr,Summer,315,249,79.05,747,10,6,65205,9162,712,712,686,692,28,45,827,1575,42,7,29,3,1,2188,30.6,58.4,159111,9.4,10.3,105.04,9.81,0,24081,236234.61
H09849,Apr,Summer,80,66,82.5,132,27,5,15920,2605,111,111,110,110,9,9,173,400,63,19,19,8,0,0,34.3,45.6,25872,8.0,8.7,44.24,8.9,1,8312,73976.8
H09850,Dec,Winter,292,227,77.74,681,25,4,55188,11662,571,571,567,548,25,39,760,1752,69,12,4,2,1,636,25.6,51.7,96702,7.3,8.2,106.44,8.23,0,22424,184549.52
H09851,May,Summer,383,357,93.21,1428,13,7,90771,18205,1259,1259,1235,1197,20,29,1478,2298,61,20,26,4,1,2803,39.2,48.7,267036,0.7,1.6,116.4,9.44,1,28879,272617.76
H09852,Apr,Summer,295,167,56.61,334,21,3,58705,11452,315,315,300,302,15,35,380,885,58,20,8,7,0,0,37.8,48.6,44088,7.4,9.1,89.69,8.48,0,17204,145889.92
H09853,Aug,Monsoon,268,232,86.57,928,6,6,53868,10672,804,804,775,774,36,9,966,804,34,9,13,5,0,0,29.7,94.5,164256,6.7,7.2,53.78,8.35,0,18470,154224.5
H09854,Apr,Summer,172,100,58.14,300,26,3,30960,4969,256,256,251,252,14,16,376,1032,69,12,25,5,0,0,41.3,36.0,58500,0.0,2.4,48.62,9.92,0,12493,123930.56
H09855,Apr,Summer,372,272,73.12,1088,8,8,86676,12292,972,972,957,930,25,43,1150,2232,45,6,16,5,0,0,35.4,40.3,233920,0.4,2.1,118.87,8.12,1,28428,230835.36
H09856,Jan,Winter,357,340,95.24,1020,9,6,69258,11695,864,864,826,861,16,20,1082,1071,16,14,3,1,1,348,24.7,47.8,165240,0.0,0.8,78.53,10.23,1,20345,208129.35
H09857,Nov,Autumn,177,168,94.92,504,27,4,40179,7208,477,477,470,471,25,5,584,885,28,20,24,7,1,1329,30.0,48.4,81648,4.8,7.4,45.93,7.87,1,12294,96753.78
H09858,Feb,Winter,377,210,55.7,840,29,2,78793,15945,702,702,686,701,33,41,878,1131,40,15,17,2,0,0,25.6,43.6,132720,7.6,9.6,102.7,6.8,1,24568,167062.4
H09859,Dec,Winter,153,100,65.36,400,14,8,33507,6041,361,361,349,355,31,20,477,765,15,17,24,6,0,0,26.6,52.1,63600,4.3,5.3,57.33,10.35,1,13658,141360.3
H09860,Jun,Monsoon,339,289,85.25,578,15,2,70512,10124,517,517,491,505,36,7,658,1695,10,11,21,5,0,0,26.5,83.1,90746,7.6,8.4,41.7,8.75,1,16493,144313.75
H09861,Nov,Autumn,165,105,63.64,315,35,5,31680,6413,273,273,257,270,25,14,337,825,46,16,10,4,1,2097,27.1,59.3,49140,10.4,11.7,46.26,9.92,0,11032,109437.44
H09862,Sep,Monsoon,160,149,93.12,298,8,5,40000,5886,280,280,269,266,23,10,337,960,54,15,15,5,0,0,27.5,71.4,46786,3.5,3.7,50.46,6.91,0,11638,80418.58
H09863,Nov,Autumn,305,245,80.33,735,33,4,75640,14986,625,625,623,617,25,11,772,915,36,12,28,2,0,0,30.4,68.4,140385,0.0,1.1,58.17,7.95,0,16798,133544.1
H09864,Sep,Monsoon,306,179,58.5,537,19,7,68238,11707,511,511,498,495,31,5,610,1224,32,8,30,5,0,0,30.6,72.3,87531,4.6,5.0,36.32,7.74,1,14861,115024.14
H09865,Jan,Winter,261,217,83.14,217,12,4,55071,9836,193,193,182,186,33,28,277,1305,71,12,5,8,1,637,21.8,53.8,32116,10.8,11.0,61.73,8.98,1,15462,138848.76
H09866,Dec,Winter,263,145,55.13,435,4,8,63383,10559,376,376,353,360,8,30,505,789,46,20,5,7,0,0,24.6,44.8,87435,0.0,0.7,75.17,7.86,1,15524,122018.64
H09867,Nov,Autumn,379,240,63.32,240,33,5,88686,14375,208,208,205,202,13,52,294,1895,14,10,29,4,1,2271,26.2,67.4,42720,4.5,6.2,110.85,8.64,1,20613,178096.32
H09868,Sep,Monsoon,223,200,89.69,600,21,6,50175,7513,568,568,565,542,22,27,648,1115,5,11,15,1,1,1995,25.8,75.2,126600,9.4,10.4,73.6,9.5,1,16373,155543.5
H09869,Oct,Autumn,149,145,97.32,435,20,4,30545,6363,405,405,384,389,20,7,491,894,74,3,8,4,0,0,25.5,62.8,83085,11.1,11.7,43.24,7.38,1,11623,85777.74
H09870,Nov,Autumn,228,174,76.32,348,22,4,54264,7958,303,303,289,292,40,2,415,1140,77,11,23,7,1,2310,25.0,50.6,63684,9.4,11.5,27.68,7.4,0,11420,84508.0
H09871,Jul,Monsoon,312,266,85.26,798,10,3,77064,14738,762,762,729,744,10,22,827,1248,9,12,4,7,1,2509,26.2,73.1,145236,10.1,11.1,80.48,7.37,0,18686,137715.82
H09872,Nov,Autumn,331,321,96.98,963,19,3,66531,14346,838,838,791,831,19,3,988,1655,40,10,29,6,1,746,31.2,45.2,179118,0.0,2.4,52.79,7.78,1,18882,146901.96
H09873,Oct,Autumn,162,116,71.6,464,16,7,31752,5111,413,413,398,397,36,14,514,486,25,16,26,7,0,0,24.6,59.4,60320,5.6,5.7,56.93,8.46,0,13789,116654.94
H09874,Aug,Monsoon,346,249,71.97,498,26,4,68508,11506,485,485,477,477,32,40,576,1038,53,11,23,1,0,0,26.1,87.4,96114,5.0,5.3,104.93,7.89,1,21214,167378.46
H09875,Oct,Autumn,189,151,79.89,453,28,2,47250,7465,440,440,426,430,38,11,492,945,75,18,29,6,1,1878,31.9,50.6,65232,4.2,4.3,39.99,7.37,1,13960,102885.2
H09876,Feb,Winter,227,163,71.81,326,14,5,50848,8810,282,282,275,277,16,7,348,1362,33,4,3,6,0,0,19.1,41.3,43684,5.7,6.7,46.34,7.63,1,11706,89316.78
H09877,Dec,Winter,375,240,64.0,960,34,6,91875,17707,819,819,782,799,30,39,1013,1500,48,4,13,3,0,0,25.7,49.1,161280,0.0,0.3,106.17,8.07,0,25260,203848.2
H09878,Feb,Winter,203,141,69.46,423,14,8,36540,7438,383,383,375,364,10,20,492,1218,79,14,9,4,1,631,21.8,53.0,69372,7.0,8.2,67.73,9.33,1,14512,135396.96
H09879,Dec,Winter,354,318,89.83,954,18,6,76818,16538,868,868,858,862,17,35,1017,1416,11,8,29,6,0,0,24.0,50.6,129744,0.9,2.1,106.06,7.55,1,24044,181532.2
H09880,Sep,Monsoon,275,227,82.55,908,34,6,54175,10973,873,873,870,831,37,38,961,1375,43,19,30,2,1,3209,31.4,80.5,157992,2.7,5.2,104.7,8.02,1,23637,189568.74
H09881,Mar,Summer,76,66,86.84,198,24,3,14288,2160,184,184,173,179,22,6,220,380,29,12,6,8,0,0,41.0,38.8,39798,11.7,11.8,36.6,10.15,0,8083,82042.45
H09882,Oct,Autumn,371,355,95.69,355,2,5,78281,17166,320,320,319,314,27,7,434,1484,13,7,17,1,0,0,31.9,66.6,61060,7.3,7.5,40.77,8.71,1,14338,124883.98
H09883,Jan,Winter,146,141,96.58,282,26,8,28470,4604,255,255,244,248,13,15,341,876,44,8,29,8,0,0,24.7,61.8,44274,0.0,0.4,46.31,9.58,1,11383,109049.14
H09884,Jul,Monsoon,353,269,76.2,807,7,7,83661,17675,689,689,680,685,38,22,886,1765,64,6,10,8,1,1780,30.2,85.7,158172,6.6,7.1,71.14,7.33,0,21533,157836.89
H09885,Mar,Summer,340,271,79.71,813,13,8,73780,13659,730,730,697,706,22,38,848,2040,80,10,5,7,0,0,30.1,46.6,113820,5.5,7.0,100.62,6.94,1,24366,169100.04
H09886,Nov,Autumn,107,60,56.07,240,22,5,20651,3148,221,221,213,215,14,2,270,642,39,12,21,6,1,706,31.7,45.7,31920,6.4,8.8,16.45,7.26,1,7539,54733.14
H09887,May,Summer,364,295,81.04,1180,8,7,70980,10333,1083,1083,1029,1076,32,43,1221,1456,53,5,12,5,1,1935,35.3,36.8,257240,6.0,7.0,117.45,8.16,0,27716,226162.56
H09888,Feb,Winter,275,193,70.18,579,35,2,54175,10859,481,481,473,457,13,35,625,825,24,6,30,8,1,1486,27.2,46.6,71796,9.3,9.7,90.18,9.42,1,19161,180496.62
H09889,Jul,Monsoon,355,239,67.32,478,34,6,74195,15466,422,422,396,413,40,35,517,1775,48,18,3,1,0,0,28.7,84.7,61662,8.5,9.2,87.24,7.09,1,20831,147691.79
H09890,Sep,Monsoon,142,137,96.48,548,14,4,30672,6431,536,536,505,522,39,0,573,710,54,19,5,7,0,0,32.3,73.8,67952,9.7,10.7,21.92,8.14,1,11779,95881.06
H09891,Nov,Autumn,265,204,76.98,816,18,7,50350,10514,751,751,721,735,20,18,877,1590,65,12,11,6,1,2198,27.2,66.4,167280,3.9,6.6,65.55,10.32,1,18898,195027.36
H09892,Sep,Monsoon,200,153,76.5,153,17,3,43400,8036,126,126,125,125,16,20,218,600,56,8,28,7,0,0,26.2,73.0,24633,8.4,9.4,53.25,10.27,0,11879,121997.33
H09893,Aug,Monsoon,189,108,57.14,324,35,2,37233,7424,275,275,265,271,12,23,344,567,24,20,21,5,0,0,27.6,72.9,55728,7.4,10.0,69.59,9.92,0,12920,128166.4
H09894,Apr,Summer,248,189,76.21,189,23,6,47120,8226,168,168,165,162,30,8,209,1240,75,12,7,6,1,772,40.4,53.5,33453,8.4,9.7,31.75,9.93,0,11371,112914.03
H09895,Oct,Autumn,393,245,62.34,735,19,4,80958,13871,692,692,652,671,38,51,792,2358,35,14,21,4,1,2744,29.5,48.2,128625,2.3,5.3,122.8,8.73,0,26936,235151.28
H09896,Dec,Winter,105,78,74.29,234,25,3,22785,4910,204,204,200,201,17,7,296,630,23,17,4,4,1,1185,25.3,41.0,47268,6.9,9.4,34.02,6.83,0,7551,51573.33
H09897,May,Summer,204,179,87.75,537,10,3,42228,6146,476,476,469,472,38,28,590,1020,39,8,7,2,1,1375,34.5,59.6,90216,8.3,8.9,70.3,8.91,0,16856,150186.96
H09898,Dec,Winter,290,195,67.24,195,27,7,57420,10787,174,174,169,166,21,10,271,1450,74,11,8,7,0,0,27.9,49.9,34710,7.5,10.4,45.03,9.47,0,12730,120553.1
H09899,Apr,Summer,330,188,56.97,564,7,5,76890,16913,538,538,509,523,25,16,638,1650,45,11,11,8,0,0,40.3,36.0,101520,7.9,8.8,65.2,9.75,1,18419,179585.25
H09900,Oct,Autumn,371,283,76.28,566,30,5,83475,15905,496,496,477,481,13,20,603,2226,29,20,7,4,0,0,31.8,69.8,83202,0.0,1.4,74.36,9.1,0,18605,169305.5
H09901,Feb,Winter,339,248,73.16,744,6,4,74241,12906,688,688,684,680,17,40,820,1356,22,18,3,6,1,1768,19.4,47.4,101928,8.2,10.5,100.21,7.43,1,21670,161008.1
H09902,May,Summer,83,77,92.77,77,4,2,16517,2323,67,67,63,66,8,4,152,332,54,10,22,1,0,0,40.9,36.8,16016,6.7,6.8,28.72,9.94,0,6253,62154.82
H09903,Sep,Monsoon,311,180,57.88,540,15,8,76817,11354,512,512,484,509,24,31,588,1866,79,13,5,8,1,925,31.8,91.4,114480,10.0,11.6,89.62,9.27,0,20386,188978.22
H09904,May,Summer,168,129,76.79,516,5,3,37632,8268,423,423,406,403,16,1,596,504,46,15,3,3,0,0,34.6,52.6,110424,2.6,2.8,23.94,7.7,1,10247,78901.9
H09905,Sep,Monsoon,292,227,77.74,454,29,2,65992,13433,388,388,380,382,27,41,520,1752,71,12,26,8,0,0,29.1,83.9,74002,3.5,4.9,96.03,7.24,1,21790,157759.6
H09906,Feb,Winter,129,71,55.04,142,21,5,29928,5161,136,136,130,132,34,18,171,387,28,19,16,1,1,2557,20.7,62.6,28968,1.0,2.1,55.97,10.39,1,8829,91733.31
H09907,Oct,Autumn,73,64,87.67,64,14,3,14965,3265,60,60,56,58,18,1,132,365,78,19,6,8,1,824,31.8,57.2,12096,0.0,1.0,10.53,9.25,0,5204,48137.0
H09908,Feb,Winter,200,159,79.5,159,14,7,40400,6795,145,145,140,143,19,7,224,600,33,12,19,4,1,2076,27.7,49.1,19080,0.6,2.2,27.81,9.46,0,7962,75320.52
H09909,May,Summer,148,92,62.16,184,35,8,27232,5400,166,166,162,163,35,6,230,444,40,4,27,3,0,0,41.3,35.4,38272,5.4,5.5,36.68,6.8,0,9488,64518.4
H09910,May,Summer,317,239,75.39,478,25,2,78933,13425,416,416,400,396,14,2,557,1268,54,15,8,1,1,1941,37.1,40.1,61662,3.3,5.5,35.39,10.17,0,12313,125223.21
H09911,Sep,Monsoon,350,346,98.86,346,24,7,79800,16353,306,306,293,297,13,24,380,1400,9,20,29,2,0,0,31.0,83.5,44634,0.0,1.3,64.65,7.15,1,16132,115343.8
H09912,Aug,Monsoon,325,308,94.77,616,23,6,79625,11326,587,587,561,571,10,33,636,1300,32,11,9,3,0,0,31.3,84.4,96096,0.3,1.6,92.52,8.57,1,19279,165221.03
H09913,Dec,Winter,293,187,63.82,187,30,6,55084,10842,155,155,150,153,25,15,249,879,69,9,17,7,1,2413,23.9,54.5,26554,2.0,2.7,41.27,9.87,0,11631,114797.97
H09914,Dec,Winter,129,118,91.47,354,27,6,26574,4782,303,303,293,289,40,15,377,645,53,15,30,5,1,800,26.7,55.6,60534,10.3,11.3,41.78,8.36,1,12447,104056.92
H09915,Nov,Autumn,135,112,82.96,336,21,6,31725,5982,284,284,267,271,11,0,399,675,66,6,21,8,0,0,26.7,50.8,47712,3.7,5.4,24.07,9.84,0,8797,86562.48
H09916,Jun,Monsoon,88,80,90.91,320,14,3,16016,3084,292,292,278,291,30,8,399,352,61,12,5,3,1,3151,27.0,77.9,39040,7.2,9.2,46.17,7.27,0,8509,61860.43
H09917,Feb,Winter,143,91,63.64,91,14,4,27456,4911,85,85,84,81,10,18,114,858,52,4,28,3,0,0,25.4,49.0,14651,0.0,0.4,43.57,8.08,1,9116,73657.28
H09918,Feb,Winter,371,281,75.74,843,28,5,79394,15146,794,794,774,773,20,12,907,1855,5,9,26,5,1,3246,24.4,61.2,106218,2.4,4.9,57.18,8.47,1,18694,158338.18
H09919,Feb,Winter,315,208,66.03,624,7,2,75600,15570,538,538,508,531,25,3,658,1575,72,10,13,3,0,0,23.2,63.2,119808,7.6,9.5,45.19,8.42,0,16094,135511.48
H09920,Oct,Autumn,166,156,93.98,624,11,4,39342,6292,591,591,571,587,27,8,652,996,80,13,15,7,1,700,30.6,59.7,126672,7.7,8.2,38.96,9.17,0,14266,130819.22
H09921,Jun,Monsoon,396,388,97.98,1164,11,6,95832,21005,1122,1122,1066,1079,19,12,1226,1188,39,3,28,7,0,0,30.9,92.8,218832,8.8,8.9,68.86,8.94,0,23242,207783.48
H09922,Oct,Autumn,258,230,89.15,690,23,7,56502,10552,572,572,570,562,23,34,750,774,23,13,15,4,1,1888,24.4,47.2,95220,0.3,1.9,94.79,6.57,0,18881,124048.17
H09923,Sep,Monsoon,140,99,70.71,396,28,8,35000,7146,378,378,369,367,11,11,417,420,29,8,12,3,0,0,28.6,72.8,82764,3.8,5.4,52.14,8.93,1,10707,95613.51
